strike,type,last_traded_price,last_traded_quantity,trade_volume,best_bid_price,best_bid_quantity,best_ask_price,best_ask_quantity,total_buy_quantity,total_sell_quantity,average_trade_price,exchange_timestamp,open_price,high_price,low_price,close_price,underlaying_price
2730000,CE,45640,20,96980,45350,20,45635,60,36100,36940,42733,1567137444,35110,47235,35110,36655,2747320
2730000,PE,22550,20,291500,22535,20,22610,60,56980,44200,24903,1567137444,16800,28930,16800,27925,2747320
2740000,CE,39235,20,232220,39075,60,39275,80,54320,47800,37092,1567137444,39630,40780,33690,31680,2747320
2740000,PE,26060,20,268420,26050,200,26255,40,44960,38300,28653,1567137444,32900,34825,24865,32170,2747320
2750000,CE,33610,40,573600,33485,40,33620,60,156080,63240,31554,1567137444,28505,34820,28500,26750,2747320
2750000,PE,30225,20,324560,30145,380,30290,40,54020,38900,32874,1567137444,29000,38000,28740,37370,2747320
2760000,CE,28540,20,530280,28445,40,28615,20,46440,64200,26824,1567137444,27560,29870,24155,22870,2747320
2760000,PE,34965,40,63620,34880,20,35110,20,34620,29760,37398,1567137444,36935,43460,33365,43235,2747320
2770000,CE,23900,20,415340,23810,20,23935,60,49120,54340,22518,1567137444,23905,24985,19810,19065,2747320
2770000,PE,40515,20,27980,40145,20,40335,60,30480,29200,43217,1567137444,42180,49095,38765,49575,2747320
2780000,CE,19865,20,523020,19810,40,19890,100,57800,72160,18586,1567137444,17000,20800,15635,16020,2747320
2780000,PE,46070,20,16260,45955,40,46540,20,30060,26780,49213,1567137444,51035,55460,44650,56015,2747320
2790000,CE,16380,40,348020,16315,40,16405,20,57260,47180,15277,1567137444,14400,17320,12725,13280,2747320
2790000,PE,52795,40,2380,52310,20,53285,20,27100,23640,56280,1567137444,55000,62190,52005,62795,2747320
2690000,CE,74310,20,80,74000,20,76950,40,11600,6860,71203,1567137505,67305,74310,67305,67695,2748290
2690000,PE,11850,20,350400,11855,40,11925,20,51420,45260,13416,1567137505,14400,15890,11040,14380,2748290
2700000,CE,67680,20,19280,66695,40,67080,20,114280,26900,63214,1567137505,62580,68405,58895,54730,2748290
2700000,PE,14120,20,737660,14060,40,14115,40,63280,69820,15540,1567137505,16000,18600,13145,17240,2748290
2710000,CE,60620,20,8060,59560,20,59895,20,33500,24920,56193,1567137505,56055,61340,52060,50375,2748290
2710000,PE,16600,20,263500,16560,40,16635,40,45320,52840,18246,1567137505,20280,21700,15350,20640,2748290
2720000,CE,52800,20,35420,52455,60,52680,20,33060,28160,49459,1567137505,49845,53800,45645,43110,2748290
2720000,PE,19425,100,377120,19390,20,19475,60,49000,45800,21359,1567137505,25000,25230,18200,24030,2748290
2730000,CE,45675,20,103840,45620,40,45780,40,36900,37620,42956,1567137505,35110,47235,35110,36655,2748290
2730000,PE,22680,40,301920,22600,20,22685,20,57820,46620,24815,1567137505,16800,28930,16800,27925,2748290
2740000,CE,39305,20,241760,39335,20,39445,80,86320,49140,37192,1567137505,39630,40780,33690,31680,2748290
2740000,PE,26200,40,277000,26155,60,26260,20,45920,39820,28571,1567137505,32900,34825,24865,32170,2748290
2750000,CE,33790,60,599700,33680,40,33760,20,158400,69680,31658,1567137505,28505,34820,28500,26750,2748290
2750000,PE,30200,20,334880,30210,20,30355,20,53600,39340,32785,1567137505,29000,38000,28740,37370,2748290
2760000,CE,28800,20,556980,28690,20,28825,20,51400,61220,26925,1567137505,27560,29870,24155,22870,2748290
2760000,PE,34885,20,67720,35065,20,35270,20,34660,29420,37236,1567137505,36935,43460,33365,43235,2748290
2770000,CE,24135,20,440440,24115,60,24200,180,55940,59940,22618,1567137505,23905,24985,19810,19065,2748290
2770000,PE,40665,20,28780,40385,20,40550,60,31400,29500,43134,1567137505,42180,49095,38765,49575,2748290
2780000,CE,20095,20,546780,20060,20,20120,20,62040,76480,18657,1567137505,17000,20800,15635,16020,2748290
2780000,PE,45950,20,16600,46110,40,46645,20,30080,24520,49149,1567137505,51035,55460,44650,56015,2748290
2790000,CE,16475,20,374040,16525,20,16570,20,57840,46960,15372,1567137505,14400,17320,12725,13280,2748290
2790000,PE,52090,20,2400,52475,20,53490,40,27000,23640,56246,1567137505,55000,62190,52005,62795,2748290
2690000,CE,74310,20,80,74005,40,76275,40,11640,6860,71203,1567137565,67305,74310,67305,67695,2749275
2690000,PE,11905,20,357220,11890,20,11950,20,53640,44880,13383,1567137565,14400,15890,11040,14380,2749275
2700000,CE,66965,20,19600,66405,20,66770,40,113900,27380,63284,1567137565,62580,68405,58895,54730,2749275
2700000,PE,14100,100,766560,14045,20,14100,900,70220,75680,15474,1567137565,16000,18600,13145,17240,2749275
2710000,CE,60560,40,8140,59525,20,59820,20,33240,25120,56233,1567137565,56055,61340,52060,50375,2749275
2710000,PE,16675,20,273640,16605,100,16695,300,48080,52980,18172,1567137565,20280,21700,15350,20640,2749275
2720000,CE,52480,40,36920,52295,40,52525,40,32700,28400,49600,1567137565,49845,53800,45645,43110,2749275
2720000,PE,19585,40,405400,19490,60,19585,20,53940,44720,21201,1567137565,25000,25230,18200,24030,2749275
2730000,CE,45895,20,106180,45500,20,45625,20,36700,38100,43022,1567137565,35110,47235,35110,36655,2749275
2730000,PE,22750,20,315860,22660,40,22755,60,58920,47500,24703,1567137565,16800,28930,16800,27925,2749275
2740000,CE,39340,20,256020,39235,60,39340,20,85100,48520,37333,1567137565,39630,40780,33690,31680,2749275
2740000,PE,26390,80,288020,26320,80,26390,20,46280,39180,28470,1567137565,32900,34825,24865,32170,2749275
2750000,CE,33735,40,625280,33620,40,33700,400,159140,73080,31750,1567137565,28505,34820,28500,26750,2749275
2750000,PE,30350,20,347180,30375,20,30485,20,52820,40400,32680,1567137565,29000,38000,28740,37370,2749275
2760000,CE,28785,20,575380,28665,20,28770,60,75160,64340,26993,1567137565,27560,29870,24155,22870,2749275
2760000,PE,35285,20,72220,35275,100,35375,40,35560,28800,37079,1567137565,36935,43460,33365,43235,2749275
2770000,CE,24100,20,461320,24025,20,24135,120,58180,64080,22696,1567137565,23905,24985,19810,19065,2749275
2770000,PE,40385,20,29880,40565,20,40755,60,32280,29180,43014,1567137565,42180,49095,38765,49575,2749275
2780000,CE,20005,20,576340,20000,280,20060,200,62380,76980,18740,1567137565,17000,20800,15635,16020,2749275
2780000,PE,45840,20,16880,46410,20,46780,20,30200,24600,49094,1567137565,51035,55460,44650,56015,2749275
2790000,CE,16500,20,394420,16500,1200,16555,140,59160,52400,15442,1567137565,14400,17320,12725,13280,2749275
2790000,PE,52560,20,2420,52655,20,53500,200,27060,23640,56215,1567137565,55000,62190,52005,62795,2749275
2690000,CE,74000,20,100,75030,20,76875,40,11660,6880,71763,1567137625,67305,74310,67305,67695,2750220
2690000,PE,11055,20,370820,11005,60,11055,40,49240,47920,13312,1567137625,14400,15890,11000,14380,2750220
2700000,CE,67995,20,19980,67910,20,68210,40,113820,25100,63353,1567137625,62580,68405,58895,54730,2750220
2700000,PE,13060,40,808140,13085,40,13145,20,57480,89340,15380,1567137625,16000,18600,13000,17240,2750220
2710000,CE,60225,20,8300,60535,20,60895,20,33660,22900,56295,1567137625,56055,61340,52060,50375,2750220
2710000,PE,15585,20,291440,15540,40,15575,20,47660,55640,18047,1567137625,20280,21700,15350,20640,2750220
2720000,CE,53240,20,38480,53160,120,53420,20,33520,27800,49713,1567137625,49845,53800,45645,43110,2750220
2720000,PE,18355,20,437780,18280,80,18350,40,48220,49580,21046,1567137625,25000,25230,18200,24030,2750220
2730000,CE,46180,20,112960,46180,20,46380,80,36400,36760,43176,1567137625,35110,47235,35110,36655,2750220
2730000,PE,21495,20,328820,21450,20,21495,40,57260,49120,24607,1567137625,16800,28930,16800,27925,2750220
2740000,CE,39885,20,272340,39860,20,40030,60,83060,46340,37446,1567137625,39630,40780,33690,31680,2750220
2740000,PE,24965,20,301240,24950,60,25060,60,44320,41080,28356,1567137625,32900,34825,24865,32170,2750220
2750000,CE,34170,40,659740,34025,60,34170,240,163520,74440,31847,1567137625,28505,34820,28500,26750,2750220
2750000,PE,28950,20,374420,28810,20,28950,120,50200,40840,32475,1567137625,29000,38000,28740,37370,2750220
2760000,CE,29220,20,591560,29115,40,29235,20,110460,59880,27039,1567137625,27560,29870,24155,22870,2750220
2760000,PE,33645,20,85580,33500,20,33640,20,32720,29900,36673,1567137625,36935,43460,33365,43235,2750220
2770000,CE,24475,20,478940,24505,60,24590,20,54600,60620,22747,1567137625,23905,24985,19810,19065,2750220
2770000,PE,38695,20,34440,38705,120,38950,60,30280,30280,42610,1567137625,42180,49095,38695,49575,2750220
2780000,CE,20445,20,600780,20375,40,20450,20,61960,76980,18791,1567137625,17000,20800,15635,16020,2750220
2780000,PE,44815,40,18020,44490,40,44905,20,28920,24440,48879,1567137625,51035,55460,44650,56015,2750220
2790000,CE,16820,20,420220,16800,140,16870,20,58620,47780,15502,1567137625,14400,17320,12725,13280,2750220
2790000,PE,51670,20,2500,50885,20,51775,80,26300,23320,56072,1567137625,55000,62190,51670,62795,2750220
2690000,CE,74000,20,100,76485,20,78790,40,11660,6840,71763,1567137684,67305,74310,67305,67695,2754105
2690000,PE,10400,40,387280,10380,200,10435,80,46740,47440,13201,1567137684,14400,15890,10400,14380,2754105
2700000,CE,69500,20,20600,69245,20,69655,20,113760,24780,63510,1567137684,62580,69710,58895,54730,2754105
2700000,PE,12415,20,858500,12390,180,12435,20,59380,91200,15232,1567137684,16000,18600,12365,17240,2754105
2710000,CE,62205,20,8760,61880,20,62445,40,33600,22680,56599,1567137684,56055,62205,52060,50375,2754105
2710000,PE,14800,20,311320,14810,40,14880,20,45180,61080,17869,1567137684,20280,21700,14800,20640,2754105
2720000,CE,54635,20,39820,54460,40,54705,20,33080,27580,49858,1567137684,49845,54870,45645,43110,2754105
2720000,PE,17370,40,471540,17375,120,17470,80,44940,51800,20824,1567137684,25000,25230,17350,24030,2754105
2730000,CE,47655,20,118340,47415,20,47600,20,36480,36580,43351,1567137684,35110,47800,35110,36655,2754105
2730000,PE,20465,20,357180,20420,60,20485,20,54480,52080,24327,1567137684,16800,28930,16800,27925,2754105
2740000,CE,41105,40,287020,41005,40,41140,100,81740,48480,37610,1567137684,39630,41400,33690,31680,2754105
2740000,PE,23805,20,325140,23770,60,23840,20,41160,43560,28067,1567137684,32900,34825,23725,32170,2754105
2750000,CE,35100,20,702060,35020,80,35120,20,165600,64780,32013,1567137684,28505,35375,28500,26750,2754105
2750000,PE,27620,20,398900,27560,20,27680,20,43440,50840,32223,1567137684,29000,38000,27515,37370,2754105
2760000,CE,30100,20,621980,29970,20,30060,40,111560,54300,27167,1567137684,27560,30300,24155,22870,2754105
2760000,PE,32025,80,94300,31940,40,32090,20,31000,32300,36305,1567137684,36935,43460,32000,43235,2754105
2770000,CE,25200,200,512080,25160,20,25260,20,55300,58580,22893,1567137684,23905,25600,19810,19065,2754105
2770000,PE,37200,20,36800,37050,20,37375,40,29160,31720,42330,1567137684,42180,49095,37200,49575,2754105
2780000,CE,21080,40,646940,21005,40,21085,120,63160,76620,18936,1567137684,17000,21390,15635,16020,2754105
2780000,PE,43320,60,18800,43020,20,43640,20,29940,27420,48673,1567137684,51035,55460,43320,56015,2754105
2790000,CE,17380,20,447680,17265,20,17325,140,59400,51320,15604,1567137684,14400,17690,12725,13280,2754105
2790000,PE,49560,20,2680,49015,20,50160,80,26140,25600,55706,1567137684,55000,62190,49560,62795,2754105
2690000,CE,74000,20,100,76775,20,79080,40,11640,6860,71763,1567137744,67305,74310,67305,67695,2753360
2690000,PE,10265,40,400960,10250,20,10305,20,47700,48100,13101,1567137744,14400,15890,10050,14380,2753360
2700000,CE,69390,20,21420,69290,40,69630,20,113420,28420,63734,1567137744,62580,69900,58895,54730,2753360
2700000,PE,12300,20,920740,12270,40,12330,20,69040,94940,15031,1567137744,16000,18600,12000,17240,2753360
2710000,CE,61810,20,9100,61990,20,62325,20,32980,24280,56813,1567137744,56055,62810,52060,50375,2753360
2710000,PE,14555,60,330320,14545,20,14625,60,46980,56800,17677,1567137744,20280,21700,14220,20640,2753360
2720000,CE,54935,20,41780,54585,20,54830,20,33360,27920,50094,1567137744,49845,55230,45645,43110,2753360
2720000,PE,17240,20,506180,17245,20,17285,320,46300,51100,20571,1567137744,25000,25230,16845,24030,2753360
2730000,CE,47555,20,120980,47515,20,47650,40,36760,38160,43445,1567137744,35110,48255,35110,36655,2753360
2730000,PE,20285,20,391100,20205,20,20290,40,45580,52260,23962,1567137744,16800,28930,16800,27925,2753360
2740000,CE,41160,20,298680,41085,20,41200,20,81700,50940,37748,1567137744,39630,41600,33690,31680,2753360
2740000,PE,23570,20,340900,23540,20,23660,20,44640,45480,27858,1567137744,32900,34825,23115,32170,2753360
2750000,CE,35300,20,732680,35210,20,35255,20,165420,73600,32146,1567137744,28505,35580,28500,26750,2753360
2750000,PE,27315,20,435960,27305,20,27390,20,44880,59440,31803,1567137744,29000,38000,26795,37370,2753360
2760000,CE,30100,60,648600,30055,20,30165,40,116500,55600,27286,1567137744,27560,30400,24155,22870,2753360
2760000,PE,31630,20,99680,31795,20,32025,20,33280,33220,36063,1567137744,36935,43460,31380,43235,2753360
2770000,CE,25240,20,541460,25250,20,25380,40,57300,61340,23024,1567137744,23905,25600,19810,19065,2753360
2770000,PE,36810,20,41400,37015,20,37285,80,31180,32920,41758,1567137744,42180,49095,36635,49575,2753360
2780000,CE,21055,20,679560,21055,20,21125,20,68500,78800,19039,1567137744,17000,21395,15635,16020,2753360
2780000,PE,42910,20,19200,42690,40,43140,20,29800,27360,48548,1567137744,51035,55460,42500,56015,2753360
2790000,CE,17355,40,464540,17355,20,17430,20,62220,57240,15667,1567137744,14400,17690,12725,13280,2753360
2790000,PE,49045,20,2720,48785,40,49585,20,26940,26180,55609,1567137744,55000,62190,49045,62795,2753360
2690000,CE,74000,20,100,76015,20,78230,40,11620,6860,71763,1567137804,67305,74310,67305,67695,2751705
2690000,PE,10550,20,412480,10500,40,10555,20,51180,48260,13028,1567137804,14400,15890,10050,14380,2751705
2700000,CE,69550,20,21980,68620,20,68995,20,113700,26000,63870,1567137804,62580,69900,58895,54730,2751705
2700000,PE,12515,20,951900,12515,20,12550,60,69500,93280,14947,1567137804,16000,18600,12000,17240,2751705
2710000,CE,62110,20,9400,61565,20,61825,60,33680,23780,56974,1567137804,56055,62810,52060,50375,2751705
2710000,PE,14905,40,342580,14855,100,14930,40,49580,54000,17575,1567137804,20280,21700,14220,20640,2751705
2720000,CE,54065,20,42760,53955,20,54225,40,33620,27900,50188,1567137804,49845,55230,45645,43110,2751705
2720000,PE,17580,20,521040,17560,60,17640,80,47000,49000,20483,1567137804,25000,25230,16845,24030,2751705
2730000,CE,47120,20,123380,47000,40,47075,80,37140,38080,43519,1567137804,35110,48255,35110,36655,2751705
2730000,PE,20645,40,403400,20620,20,20690,40,48100,50100,23857,1567137804,16800,28930,16800,27925,2751705
2740000,CE,40605,20,309300,40575,20,40675,40,81620,53580,37849,1567137804,39630,41600,33690,31680,2751705
2740000,PE,24150,40,349560,24010,40,24110,60,46520,43040,27762,1567137804,32900,34825,23115,32170,2751705
2750000,CE,34700,20,747600,34700,20,34785,20,166440,73540,32200,1567137804,28505,35580,28500,26750,2751705
2750000,PE,27840,20,452660,27815,20,27935,20,46900,56180,31656,1567137804,29000,38000,26795,37370,2751705
2760000,CE,29735,20,667200,29665,100,29735,40,111640,58840,27356,1567137804,27560,30400,24155,22870,2751705
2760000,PE,32435,20,103460,32320,40,32515,20,33820,32980,35926,1567137804,36935,43460,31380,43235,2751705
2770000,CE,25055,20,557840,25000,60,25065,40,54580,63940,23083,1567137804,23905,25600,19810,19065,2751705
2770000,PE,37760,20,42620,37620,20,37845,20,31400,32980,41642,1567137804,42180,49095,36635,49575,2751705
2780000,CE,20800,80,703440,20790,80,20850,20,66600,82720,19102,1567137804,17000,21395,15635,16020,2751705
2780000,PE,43100,20,19800,43465,40,43925,40,29900,27300,48394,1567137804,51035,55460,42500,56015,2751705
2790000,CE,17230,20,475980,17180,20,17240,40,60700,59980,15704,1567137804,14400,17690,12725,13280,2751705
2790000,PE,50000,20,2800,49650,40,50350,60,27000,26220,55444,1567137804,55000,62190,49045,62795,2751705
2690000,CE,75700,60,500,75930,20,78370,40,11680,7040,76083,1567137864,67305,78630,67305,67695,2751890
2690000,PE,10425,20,421000,10400,700,10455,20,50760,49720,12977,1567137864,14400,15890,10050,14380,2751890
2700000,CE,68520,20,24680,68365,20,68520,20,115380,24960,64382,1567137864,62580,69900,58895,54730,2751890
2700000,PE,12435,20,976140,12400,20,12450,120,69660,97040,14886,1567137864,16000,18600,12000,17240,2751890
2710000,CE,61390,20,9740,61385,20,61705,20,34520,23320,57130,1567137864,56055,62810,52060,50375,2751890
2710000,PE,14970,20,353100,14795,360,14870,20,49020,56120,17495,1567137864,20280,21700,14220,20640,2751890
2720000,CE,54185,20,43220,53940,20,54200,20,34280,27300,50226,1567137864,49845,55230,45645,43110,2751890
2720000,PE,17500,20,535620,17510,40,17565,280,47460,53560,20406,1567137864,25000,25230,16845,24030,2751890
2730000,CE,46870,20,123760,46910,20,47000,60,38200,37160,43529,1567137864,35110,48255,35110,36655,2751890
2730000,PE,20505,20,412080,20505,200,20590,40,47200,64480,23791,1567137864,16800,28930,16800,27925,2751890
2740000,CE,40610,20,314180,40530,20,40610,20,82960,52320,37888,1567137864,39630,41600,33690,31680,2751890
2740000,PE,24070,20,357520,24000,220,24070,100,46260,47720,27680,1567137864,32900,34825,23115,32170,2751890
2750000,CE,34710,20,761500,34705,40,34795,20,166060,75760,32245,1567137864,28505,35580,28500,26750,2751890
2750000,PE,27895,20,465300,27800,60,27895,120,47020,59840,31553,1567137864,29000,38000,26795,37370,2751890
2760000,CE,29560,20,678200,29575,40,29665,20,114760,57880,27393,1567137864,27560,30400,24155,22870,2751890
2760000,PE,32485,20,105680,32305,20,32485,20,32680,34820,35854,1567137864,36935,43460,31380,43235,2751890
2770000,CE,24885,20,571940,24885,20,24940,20,57380,59520,23128,1567137864,23905,25600,19810,19065,2751890
2770000,PE,38035,40,44420,37655,20,37900,20,30760,33580,41495,1567137864,42180,49095,36635,49575,2751890
2780000,CE,20710,20,719240,20700,40,20765,20,67740,85360,19135,1567137864,17000,21395,15635,16020,2751890
2780000,PE,43635,20,19900,43455,20,43895,60,30020,27240,48369,1567137864,51035,55460,42500,56015,2751890
2790000,CE,17085,20,489400,17075,140,17135,60,57760,59940,15741,1567137864,14400,17690,12725,13280,2751890
2790000,PE,50655,20,2820,49890,20,50515,80,27000,26240,55410,1567137864,55000,62190,49045,62795,2751890
2690000,CE,75700,60,500,75740,60,78370,40,11740,7000,76083,1567137924,67305,78630,67305,67695,2752855
2690000,PE,9980,320,431600,9965,20,10045,20,48400,48580,12913,1567137924,14400,15890,9980,14380,2752855
2700000,CE,69000,20,25320,68720,20,69070,20,121600,25320,64476,1567137924,62580,69900,58895,54730,2752855
2700000,PE,11945,60,1018420,11945,280,12015,20,67620,95300,14779,1567137924,16000,18600,11875,17240,2752855
2710000,CE,60855,20,9860,61435,20,61785,20,34080,23740,57176,1567137924,56055,62810,52060,50375,2752855
2710000,PE,14375,20,363960,14305,40,14375,100,48840,57100,17415,1567137924,20280,21700,14215,20640,2752855
2720000,CE,54205,20,44160,54220,20,54475,20,34140,27220,50301,1567137924,49845,55230,45645,43110,2752855
